,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG
741,In The Paint (Non-RA),Center(C),6,-25,57,0
742,In The Paint (Non-RA),Center(C),9,25,94,0
743,In The Paint (Non-RA),Center(C),7,22,68,0
744,Restricted Area,Center(C),2,-22,17,0
745,Restricted Area,Center(C),2,-28,-4,1
746,In The Paint (Non-RA),Center(C),5,40,34,1
747,In The Paint (Non-RA),Center(C),7,71,30,0
748,Mid-Range,Right Side(R),10,98,40,0
749,In The Paint (Non-RA),Center(C),6,0,63,1
750,Mid-Range,Right Side(R),12,103,72,0
751,In The Paint (Non-RA),Center(C),10,-2,107,0
752,Above the Break 3,Center(C),26,51,260,0
753,Restricted Area,Center(C),1,14,4,1
754,In The Paint (Non-RA),Center(C),5,42,28,0
755,In The Paint (Non-RA),Center(C),6,36,55,0
756,Restricted Area,Center(C),2,21,15,1
757,Restricted Area,Center(C),3,27,21,0
758,Mid-Range,Center(C),16,-39,165,1
759,Mid-Range,Left Side Center(LC),16,-123,109,0
760,Restricted Area,Center(C),2,-20,4,1
761,Right Corner 3,Right Side(R),23,234,10,0
762,In The Paint (Non-RA),Center(C),4,27,33,0
763,In The Paint (Non-RA),Center(C),6,13,59,1
764,In The Paint (Non-RA),Center(C),4,6,41,1
765,In The Paint (Non-RA),Center(C),7,65,26,0
766,In The Paint (Non-RA),Center(C),4,-38,28,0
767,Above the Break 3,Left Side Center(LC),27,-143,238,1
768,In The Paint (Non-RA),Center(C),6,-63,0,0
769,In The Paint (Non-RA),Center(C),14,68,129,1
770,Right Corner 3,Right Side(R),23,229,41,1
771,Mid-Range,Center(C),16,5,163,1
772,Mid-Range,Center(C),18,-32,183,0
773,Mid-Range,Right Side(R),18,157,95,0
774,Right Corner 3,Right Side(R),23,232,56,0
775,Restricted Area,Center(C),2,-27,0,1
776,In The Paint (Non-RA),Center(C),5,11,57,1
777,Left Corner 3,Left Side(L),22,-221,-1,0
778,Restricted Area,Center(C),3,-29,10,1
779,Restricted Area,Center(C),1,3,11,1
780,Above the Break 3,Right Side Center(RC),26,147,215,0
781,Restricted Area,Center(C),1,-8,15,1
782,In The Paint (Non-RA),Center(C),10,-8,103,0
783,Above the Break 3,Left Side Center(LC),25,-150,209,1
784,Above the Break 3,Left Side Center(LC),24,-143,205,1
785,Restricted Area,Center(C),1,-10,8,0
786,Above the Break 3,Left Side Center(LC),25,-128,219,0
787,Left Corner 3,Left Side(L),22,-229,-1,1
788,Above the Break 3,Center(C),25,-23,254,1
789,Restricted Area,Center(C),2,-11,22,0
790,Restricted Area,Center(C),2,20,13,0
791,Above the Break 3,Right Side Center(RC),25,113,233,0
792,In The Paint (Non-RA),Center(C),6,-2,62,0
793,Restricted Area,Center(C),0,-7,4,0
794,Restricted Area,Center(C),1,-12,13,1
795,Left Corner 3,Left Side(L),24,-231,81,1
796,Above the Break 3,Right Side Center(RC),25,206,151,0
797,Restricted Area,Center(C),2,-12,17,0
798,Restricted Area,Center(C),0,3,-3,1
799,In The Paint (Non-RA),Center(C),4,40,5,0
800,Restricted Area,Center(C),1,-16,11,1
801,In The Paint (Non-RA),Center(C),7,40,64,0
802,Restricted Area,Center(C),2,-5,23,1
803,In The Paint (Non-RA),Center(C),7,16,75,0
804,In The Paint (Non-RA),Center(C),4,-8,48,1
805,Restricted Area,Center(C),3,36,8,1
806,Above the Break 3,Left Side Center(LC),26,-201,165,0
807,Right Corner 3,Right Side(R),23,236,17,0
808,Left Corner 3,Left Side(L),23,-233,5,1
809,Left Corner 3,Left Side(L),22,-225,5,0
810,Restricted Area,Center(C),1,-5,9,1
811,Restricted Area,Center(C),1,-15,-2,1
812,Above the Break 3,Right Side Center(RC),25,115,231,1
813,In The Paint (Non-RA),Center(C),5,-55,19,0
814,Restricted Area,Center(C),1,16,5,1
815,In The Paint (Non-RA),Center(C),5,35,46,1
816,Restricted Area,Center(C),2,19,14,0
817,In The Paint (Non-RA),Center(C),8,-40,79,0
818,In The Paint (Non-RA),Center(C),4,3,43,0
819,Restricted Area,Center(C),2,0,26,1
820,In The Paint (Non-RA),Center(C),4,-30,32,0
821,Above the Break 3,Right Side Center(RC),25,95,241,0
822,In The Paint (Non-RA),Center(C),5,38,36,0
823,Above the Break 3,Center(C),26,18,262,0
824,In The Paint (Non-RA),Center(C),4,-16,46,1
825,Above the Break 3,Right Side Center(RC),25,217,139,0
826,Restricted Area,Center(C),3,-3,39,0
827,In The Paint (Non-RA),Center(C),4,-8,49,0
828,In The Paint (Non-RA),Center(C),7,54,53,0
829,Above the Break 3,Right Side Center(RC),24,134,210,0
830,Right Corner 3,Right Side(R),22,225,26,0
831,Restricted Area,Center(C),3,20,31,0
832,Restricted Area,Center(C),1,-11,13,0
833,Above the Break 3,Center(C),25,16,256,1
834,Restricted Area,Center(C),2,20,11,1
835,In The Paint (Non-RA),Center(C),12,29,120,0
836,Mid-Range,Left Side(L),12,-123,8,1
837,In The Paint (Non-RA),Center(C),5,-3,58,1
838,Mid-Range,Left Side(L),13,-130,40,0
839,In The Paint (Non-RA),Center(C),7,45,61,0
840,In The Paint (Non-RA),Center(C),14,-43,136,0
841,In The Paint (Non-RA),Center(C),5,-24,47,1
842,In The Paint (Non-RA),Center(C),4,-9,46,0
843,In The Paint (Non-RA),Center(C),4,-30,33,0
844,Restricted Area,Center(C),3,33,10,0
845,In The Paint (Non-RA),Right Side(R),8,44,73,0
846,Above the Break 3,Right Side Center(RC),24,177,172,1
847,In The Paint (Non-RA),Left Side(L),9,-52,83,1
848,Restricted Area,Center(C),3,-2,34,0
849,Restricted Area,Center(C),0,0,0,1
850,Mid-Range,Center(C),20,-5,206,0
851,Restricted Area,Center(C),3,-3,30,1
852,Mid-Range,Left Side(L),14,-131,57,0
853,Right Corner 3,Right Side(R),23,236,-5,0
854,In The Paint (Non-RA),Center(C),10,-36,96,0
855,In The Paint (Non-RA),Center(C),4,35,25,0
856,In The Paint (Non-RA),Center(C),9,-12,91,0
857,In The Paint (Non-RA),Center(C),7,-8,70,1
858,Restricted Area,Center(C),3,0,31,1
859,Mid-Range,Right Side Center(RC),17,78,158,0
860,Restricted Area,Center(C),0,0,0,1
861,Above the Break 3,Right Side Center(RC),25,91,239,0
862,Above the Break 3,Right Side Center(RC),25,234,111,1
863,In The Paint (Non-RA),Right Side(R),10,59,82,1
864,Right Corner 3,Right Side(R),22,220,62,0
865,In The Paint (Non-RA),Center(C),9,36,93,0
866,Above the Break 3,Left Side Center(LC),27,-124,251,1
867,Mid-Range,Right Side Center(RC),19,95,172,0
868,Above the Break 3,Left Side Center(LC),25,-199,161,0
869,Restricted Area,Center(C),2,-3,27,1
870,Mid-Range,Right Side Center(RC),18,114,141,1
871,In The Paint (Non-RA),Center(C),6,51,45,1
872,Mid-Range,Center(C),20,-52,200,0
873,In The Paint (Non-RA),Center(C),12,55,109,1
874,Mid-Range,Center(C),16,29,159,1
875,Mid-Range,Center(C),15,-1,159,0
876,In The Paint (Non-RA),Left Side(L),14,-76,123,1
877,Above the Break 3,Left Side Center(LC),26,-182,197,1
878,Above the Break 3,Left Side Center(LC),27,-116,246,0
879,Above the Break 3,Center(C),26,-68,258,0
880,Restricted Area,Center(C),2,-1,29,1
881,Restricted Area,Center(C),2,23,1,0
882,In The Paint (Non-RA),Center(C),11,-45,105,1
883,Right Corner 3,Right Side(R),23,231,43,1
884,In The Paint (Non-RA),Center(C),4,27,42,0
885,In The Paint (Non-RA),Center(C),7,-16,74,1
886,Restricted Area,Center(C),2,-1,29,1
887,In The Paint (Non-RA),Center(C),11,27,115,0
888,Restricted Area,Center(C),1,-15,13,1
889,Mid-Range,Right Side Center(RC),16,77,143,0
890,Restricted Area,Center(C),2,20,16,1
891,Right Corner 3,Right Side(R),23,230,22,0
892,Restricted Area,Center(C),3,-29,19,1
893,In The Paint (Non-RA),Center(C),14,-60,129,1
894,In The Paint (Non-RA),Right Side(R),11,67,89,1
895,In The Paint (Non-RA),Center(C),8,14,85,0
896,In The Paint (Non-RA),Center(C),7,19,74,0
897,Restricted Area,Center(C),1,11,11,0
898,In The Paint (Non-RA),Center(C),9,-41,84,0
899,Restricted Area,Center(C),3,30,11,0
900,In The Paint (Non-RA),Center(C),4,-19,39,0
901,Restricted Area,Center(C),1,-12,2,1
902,Above the Break 3,Right Side Center(RC),25,114,231,1
903,Mid-Range,Center(C),21,55,206,0
904,Restricted Area,Center(C),2,22,7,1
905,In The Paint (Non-RA),Center(C),12,-9,128,0
906,In The Paint (Non-RA),Left Side(L),12,-70,100,1
907,Above the Break 3,Left Side Center(LC),26,-180,199,0
908,Left Corner 3,Left Side(L),22,-229,10,0
909,In The Paint (Non-RA),Center(C),8,-12,80,0
910,Above the Break 3,Center(C),25,-68,248,0
911,Mid-Range,Center(C),20,-47,202,1
912,Above the Break 3,Right Side Center(RC),25,96,237,1
913,Mid-Range,Center(C),17,-2,170,1
914,Left Corner 3,Left Side(L),23,-230,26,0
915,Left Corner 3,Left Side(L),25,-239,75,1
916,In The Paint (Non-RA),Center(C),4,38,26,1
917,Restricted Area,Center(C),2,26,13,0
918,In The Paint (Non-RA),Center(C),6,62,7,1
919,Above the Break 3,Right Side Center(RC),26,84,247,0
920,In The Paint (Non-RA),Center(C),5,27,53,0
921,Restricted Area,Center(C),2,-2,29,0
922,Above the Break 3,Left Side Center(LC),25,-149,207,0
923,In The Paint (Non-RA),Center(C),8,43,77,1
924,In The Paint (Non-RA),Center(C),7,-13,72,0
925,Mid-Range,Center(C),15,65,143,1
926,Mid-Range,Right Side(R),12,110,69,1
927,Restricted Area,Center(C),3,23,20,1
928,Mid-Range,Left Side(L),12,-93,85,0
929,In The Paint (Non-RA),Center(C),4,7,45,1
930,In The Paint (Non-RA),Center(C),5,41,30,1
931,Restricted Area,Center(C),1,14,14,1
932,In The Paint (Non-RA),Left Side(L),15,-79,136,0
933,Restricted Area,Center(C),2,-11,25,1
934,Restricted Area,Center(C),1,14,11,1
935,In The Paint (Non-RA),Center(C),7,-10,78,0
936,Restricted Area,Center(C),3,21,28,1
937,Restricted Area,Center(C),2,-25,8,1
938,Restricted Area,Center(C),2,25,9,1
939,Above the Break 3,Right Side Center(RC),29,190,232,0
940,Mid-Range,Left Side Center(LC),16,-85,142,0
941,Mid-Range,Center(C),20,34,203,0
942,In The Paint (Non-RA),Center(C),5,-37,43,1
943,Mid-Range,Right Side Center(RC),19,66,185,1
944,In The Paint (Non-RA),Center(C),6,-36,52,1
945,In The Paint (Non-RA),Right Side(R),9,65,66,1
946,Above the Break 3,Left Side Center(LC),25,-91,240,0
947,Mid-Range,Right Side Center(RC),21,144,157,0
948,Above the Break 3,Left Side Center(LC),25,-204,155,0
949,Restricted Area,Center(C),1,17,9,1
950,Above the Break 3,Center(C),25,-53,245,0
951,Restricted Area,Center(C),1,-16,8,0
952,In The Paint (Non-RA),Center(C),11,56,99,0
953,Restricted Area,Center(C),2,19,15,0
954,Mid-Range,Left Side(L),16,-160,55,0
955,Restricted Area,Center(C),2,13,21,0
956,Above the Break 3,Left Side Center(LC),25,-165,197,0
957,In The Paint (Non-RA),Center(C),7,6,78,1
958,Restricted Area,Center(C),3,30,16,1
959,Mid-Range,Right Side Center(RC),16,87,143,0
960,Restricted Area,Center(C),1,15,8,1
0,Restricted Area,Center(C),1,-12,7,1
0,Right Corner 3,Right Side(R),22,224,35,0
1,Restricted Area,Center(C),1,16,10,1
2,Above the Break 3,Left Side Center(LC),25,-180,176,1
3,Above the Break 3,Right Side Center(RC),27,186,200,1
4,Above the Break 3,Left Side Center(LC),26,-210,158,1
5,Mid-Range,Right Side(R),11,116,-12,0
6,Above the Break 3,Right Side Center(RC),25,217,134,1
7,Left Corner 3,Left Side(L),23,-232,31,0
8,Left Corner 3,Left Side(L),24,-241,6,1
9,Above the Break 3,Center(C),26,33,264,1
10,Above the Break 3,Left Side Center(LC),24,-196,153,0
11,In The Paint (Non-RA),Center(C),9,40,84,0
12,Left Corner 3,Left Side(L),23,-234,26,1
13,Above the Break 3,Right Side Center(RC),28,107,264,1
14,Above the Break 3,Left Side Center(LC),25,-129,220,0
15,Above the Break 3,Left Side Center(LC),25,-207,142,0
16,Left Corner 3,Left Side(L),23,-233,22,0
17,Left Corner 3,Left Side(L),24,-233,69,0
18,Above the Break 3,Center(C),24,55,240,0
19,Right Corner 3,Right Side(R),23,230,40,1
20,In The Paint (Non-RA),Center(C),5,55,17,0
21,Restricted Area,Center(C),3,-24,20,0
22,Left Corner 3,Left Side(L),22,-226,-20,0
23,Above the Break 3,Left Side Center(LC),25,-200,150,0
24,Above the Break 3,Left Side Center(LC),25,-98,237,1
25,Left Corner 3,Left Side(L),22,-227,-25,0
26,Restricted Area,Center(C),3,-22,21,0
27,Above the Break 3,Left Side Center(LC),25,-112,225,1
28,Right Corner 3,Right Side(R),23,231,24,0
29,Left Corner 3,Left Side(L),23,-228,67,1
30,Left Corner 3,Left Side(L),23,-229,65,0
31,Restricted Area,Center(C),0,9,2,1
32,Above the Break 3,Left Side Center(LC),26,-136,230,0
33,Restricted Area,Center(C),0,0,8,1
34,Above the Break 3,Right Side Center(RC),25,117,232,0
35,Restricted Area,Center(C),1,9,12,1
36,Above the Break 3,Right Side Center(RC),25,131,213,0
37,In The Paint (Non-RA),Center(C),5,-3,53,1
38,Above the Break 3,Left Side Center(LC),25,-136,220,0
39,Above the Break 3,Left Side Center(LC),23,-207,120,0
40,Above the Break 3,Center(C),27,81,263,1
41,Restricted Area,Center(C),2,-5,26,0
42,Above the Break 3,Left Side Center(LC),25,-207,147,0
43,Left Corner 3,Left Side(L),22,-227,-8,1
44,Left Corner 3,Left Side(L),23,-234,19,1
45,Left Corner 3,Left Side(L),22,-226,26,1
46,Left Corner 3,Left Side(L),23,-229,37,0
47,Above the Break 3,Right Side Center(RC),25,87,239,0
48,Right Corner 3,Right Side(R),23,236,-9,1
49,Above the Break 3,Left Side Center(LC),26,-201,178,0
50,Above the Break 3,Left Side Center(LC),25,-209,147,0
51,Left Corner 3,Left Side(L),23,-238,5,1
52,Left Corner 3,Left Side(L),22,-228,21,1
53,Right Corner 3,Right Side(R),22,228,14,0
54,Right Corner 3,Right Side(R),22,226,21,1
55,Above the Break 3,Left Side Center(LC),26,-215,152,0
56,Restricted Area,Center(C),2,6,23,1
57,Above the Break 3,Left Side Center(LC),25,-134,216,1
58,Above the Break 3,Center(C),27,-41,267,1
59,Above the Break 3,Right Side Center(RC),25,191,172,1
60,Left Corner 3,Left Side(L),24,-231,69,0
61,Restricted Area,Center(C),2,5,25,1
62,Restricted Area,Center(C),1,7,14,1
63,Above the Break 3,Right Side Center(RC),24,96,227,1
64,Left Corner 3,Left Side(L),23,-231,-9,0
65,Right Corner 3,Right Side(R),23,231,-19,1
66,Left Corner 3,Left Side(L),23,-230,-17,1
67,Above the Break 3,Right Side Center(RC),24,135,210,1
68,Above the Break 3,Right Side Center(RC),25,129,221,1
69,Above the Break 3,Left Side Center(LC),28,-212,186,1
70,Above the Break 3,Left Side Center(LC),29,-158,249,1
71,Above the Break 3,Center(C),31,-93,298,0
72,In The Paint (Non-RA),Center(C),5,42,29,0
73,Above the Break 3,Left Side Center(LC),26,-103,247,0
74,Above the Break 3,Left Side Center(LC),26,-176,199,0
75,Restricted Area,Center(C),3,33,12,0
76,Above the Break 3,Right Side Center(RC),26,203,168,0
77,In The Paint (Non-RA),Center(C),11,-45,104,0
78,Mid-Range,Left Side(L),13,-93,96,0
79,Left Corner 3,Left Side(L),22,-226,5,0
80,Above the Break 3,Left Side Center(LC),25,-165,194,0
81,Above the Break 3,Right Side Center(RC),25,171,194,0
0,Above the Break 3,Left Side Center(LC),25,-188,172,0
1,Mid-Range,Left Side(L),11,-90,67,1
2,Restricted Area,Center(C),2,8,27,1
3,Restricted Area,Center(C),2,0,26,1
4,Above the Break 3,Right Side Center(RC),25,192,172,1
5,Backcourt,Back Court(BC),51,-5,517,0
6,In The Paint (Non-RA),Center(C),5,-32,41,0
7,Left Corner 3,Left Side(L),23,-239,-6,0
8,Right Corner 3,Right Side(R),22,223,4,1
9,Left Corner 3,Left Side(L),22,-227,-20,0
10,Right Corner 3,Right Side(R),23,226,52,0
11,Mid-Range,Left Side(L),10,-105,8,0
12,Mid-Range,Center(C),21,5,212,1
13,Left Corner 3,Left Side(L),22,-229,7,1
14,Left Corner 3,Left Side(L),22,-228,-5,0
15,Left Corner 3,Left Side(L),23,-225,49,0
16,Above the Break 3,Left Side Center(LC),25,-171,190,0
17,Above the Break 3,Center(C),24,-8,248,0
18,Right Corner 3,Right Side(R),22,228,17,1
19,Above the Break 3,Left Side Center(LC),29,-98,276,1
20,In The Paint (Non-RA),Center(C),7,67,42,0
21,Above the Break 3,Right Side Center(RC),26,163,206,0
22,Mid-Range,Right Side Center(RC),21,79,201,0
23,Above the Break 3,Left Side Center(LC),25,-169,186,1
24,Above the Break 3,Right Side Center(RC),31,200,248,0
25,Mid-Range,Right Side(R),13,130,39,1
26,Right Corner 3,Right Side(R),24,241,-15,0
27,Above the Break 3,Center(C),25,18,254,1
28,In The Paint (Non-RA),Center(C),12,49,118,0
29,Above the Break 3,Center(C),26,-63,262,0
30,Mid-Range,Right Side(R),13,130,39,0
31,Mid-Range,Left Side Center(LC),18,-116,141,0
32,Left Corner 3,Left Side(L),22,-223,-23,0
33,Restricted Area,Center(C),0,0,0,1
34,Mid-Range,Left Side(L),9,-86,29,0
35,Restricted Area,Center(C),1,-11,15,0
36,Mid-Range,Left Side(L),9,-95,-6,1
37,In The Paint (Non-RA),Center(C),7,15,71,1
38,In The Paint (Non-RA),Center(C),10,-39,94,0
39,In The Paint (Non-RA),Center(C),7,-7,71,0
40,Mid-Range,Right Side(R),12,93,89,0
41,Left Corner 3,Left Side(L),23,-232,27,1
42,Left Corner 3,Left Side(L),23,-236,19,0
43,Above the Break 3,Right Side Center(RC),25,110,230,0
44,In The Paint (Non-RA),Center(C),4,-33,30,0
45,Mid-Range,Right Side(R),19,182,80,1
46,In The Paint (Non-RA),Center(C),7,-70,22,0
47,Mid-Range,Right Side(R),21,192,100,0
48,Right Corner 3,Right Side(R),24,228,80,0
49,Mid-Range,Right Side Center(RC),16,117,118,0
50,Above the Break 3,Right Side Center(RC),26,128,229,1
51,Mid-Range,Left Side(L),15,-96,127,0
52,Restricted Area,Center(C),1,-4,11,1
53,Right Corner 3,Right Side(R),22,228,30,0
54,Above the Break 3,Left Side Center(LC),25,-212,136,0
55,In The Paint (Non-RA),Left Side(L),10,-57,92,1
56,Left Corner 3,Left Side(L),22,-221,-13,0
57,Mid-Range,Left Side(L),12,-128,19,0
58,In The Paint (Non-RA),Center(C),6,-58,26,1
0,Restricted Area,Center(C),1,14,-3,0
1,Above the Break 3,Left Side Center(LC),26,-187,191,0
2,Right Corner 3,Right Side(R),24,239,48,1
3,Above the Break 3,Left Side Center(LC),25,-207,153,0
4,Restricted Area,Center(C),1,11,8,1
5,In The Paint (Non-RA),Center(C),7,-48,53,0
6,Restricted Area,Center(C),1,-3,13,1
7,Right Corner 3,Right Side(R),23,234,42,0
8,Above the Break 3,Right Side Center(RC),24,223,89,0
9,In The Paint (Non-RA),Center(C),6,-6,69,0
10,Above the Break 3,Right Side Center(RC),25,234,101,0
11,Restricted Area,Center(C),2,22,16,0
12,Above the Break 3,Left Side Center(LC),25,-130,218,0
13,Restricted Area,Center(C),0,1,4,1
14,Above the Break 3,Center(C),24,0,247,1
15,Above the Break 3,Center(C),25,0,251,0
16,Restricted Area,Center(C),0,-9,0,1
17,Restricted Area,Center(C),1,-6,17,0
18,Restricted Area,Center(C),2,-19,12,1
19,Restricted Area,Center(C),3,27,23,0
20,Above the Break 3,Right Side Center(RC),25,133,216,1
21,Above the Break 3,Center(C),25,-27,250,1
22,Above the Break 3,Center(C),25,17,252,0
23,Left Corner 3,Left Side(L),22,-226,-15,1
24,Above the Break 3,Right Side Center(RC),26,141,220,1
25,Restricted Area,Center(C),3,-29,13,1
26,Above the Break 3,Center(C),27,81,261,0
27,Left Corner 3,Left Side(L),23,-234,13,1
28,Restricted Area,Center(C),1,-18,2,0
29,Right Corner 3,Right Side(R),23,239,6,1
30,Restricted Area,Center(C),0,-4,8,0
31,In The Paint (Non-RA),Center(C),4,24,35,0
32,Restricted Area,Center(C),1,-5,13,0
33,Above the Break 3,Left Side Center(LC),30,-171,249,0
34,Above the Break 3,Right Side Center(RC),26,87,247,0
35,Mid-Range,Left Side(L),11,-98,54,1
36,Restricted Area,Center(C),0,3,-4,0
37,Left Corner 3,Left Side(L),22,-226,0,1
38,Above the Break 3,Left Side Center(LC),27,-155,223,0
39,Right Corner 3,Right Side(R),23,233,-9,1
40,Left Corner 3,Left Side(L),22,-229,-21,0
41,Above the Break 3,Center(C),26,-17,262,0
42,Right Corner 3,Right Side(R),22,223,50,1
43,Above the Break 3,Left Side Center(LC),36,-146,335,0
44,Above the Break 3,Right Side Center(RC),25,195,162,0
45,Restricted Area,Center(C),2,-14,20,0
46,Mid-Range,Left Side(L),11,-83,84,0
47,Above the Break 3,Right Side Center(RC),26,169,199,0
48,Right Corner 3,Right Side(R),23,232,47,0
49,Left Corner 3,Left Side(L),22,-224,-10,1
50,Above the Break 3,Center(C),25,38,251,1
51,Restricted Area,Center(C),0,0,0,1
52,Restricted Area,Center(C),1,4,11,0
53,Right Corner 3,Right Side(R),23,227,69,1
54,Right Corner 3,Right Side(R),24,236,73,0
55,Restricted Area,Center(C),3,19,25,1
56,Right Corner 3,Right Side(R),23,232,27,0
57,Restricted Area,Center(C),3,-20,23,1
58,Above the Break 3,Left Side Center(LC),27,-183,204,1
59,Above the Break 3,Center(C),36,86,356,0
60,Restricted Area,Center(C),2,15,25,0
61,Left Corner 3,Left Side(L),22,-223,-11,0
62,Right Corner 3,Right Side(R),23,226,69,1
63,Above the Break 3,Right Side Center(RC),25,130,215,0
64,Right Corner 3,Right Side(R),23,231,18,0
65,Backcourt,Back Court(BC),53,-186,498,0
66,Mid-Range,Right Side(R),12,94,75,0
67,In The Paint (Non-RA),Center(C),4,35,32,1
68,In The Paint (Non-RA),Center(C),5,35,43,0
69,In The Paint (Non-RA),Center(C),6,62,31,0
70,In The Paint (Non-RA),Center(C),4,43,21,1
71,Left Corner 3,Left Side(L),23,-232,25,0
72,Right Corner 3,Right Side(R),24,232,69,0
73,Mid-Range,Right Side(R),20,201,56,0
74,Restricted Area,Center(C),2,18,16,1
75,Left Corner 3,Left Side(L),22,-226,16,0
76,Restricted Area,Center(C),2,23,15,0
77,Left Corner 3,Left Side(L),23,-235,27,0
78,Restricted Area,Center(C),2,-7,21,0
79,Right Corner 3,Right Side(R),23,228,41,1
80,Above the Break 3,Center(C),26,21,268,1
81,Above the Break 3,Left Side Center(LC),26,-209,170,1
82,Above the Break 3,Right Side Center(RC),27,144,233,1
83,Above the Break 3,Left Side Center(LC),26,-125,239,0
84,Above the Break 3,Right Side Center(RC),25,123,226,0
85,Right Corner 3,Right Side(R),23,232,24,1
86,In The Paint (Non-RA),Center(C),4,-40,9,0
87,Restricted Area,Center(C),1,12,11,1
88,Right Corner 3,Right Side(R),23,232,16,0
89,Above the Break 3,Left Side Center(LC),25,-228,109,1
90,Above the Break 3,Left Side Center(LC),26,-125,239,1
91,Left Corner 3,Left Side(L),23,-238,14,0
92,Right Corner 3,Right Side(R),23,230,62,0
93,Right Corner 3,Right Side(R),23,237,23,1
94,Right Corner 3,Right Side(R),23,232,11,0
95,Restricted Area,Center(C),3,15,28,0
96,Restricted Area,Center(C),1,-18,1,1
97,Left Corner 3,Left Side(L),23,-230,21,0
98,Right Corner 3,Right Side(R),24,239,29,0
99,Restricted Area,Center(C),1,3,15,0
100,Above the Break 3,Right Side Center(RC),26,127,228,0
101,Above the Break 3,Center(C),26,-18,264,0
102,Restricted Area,Center(C),0,2,-6,1
103,Above the Break 3,Center(C),31,11,319,0
104,Left Corner 3,Left Side(L),23,-237,-1,0
105,Right Corner 3,Right Side(R),23,232,26,0
106,Above the Break 3,Left Side Center(LC),25,-144,209,0
107,Above the Break 3,Right Side Center(RC),25,84,240,0
108,Restricted Area,Center(C),3,-30,-2,1
109,Above the Break 3,Left Side Center(LC),25,-139,214,1
110,Above the Break 3,Right Side Center(RC),26,112,242,1
111,Restricted Area,Center(C),2,-17,13,1
112,Restricted Area,Center(C),1,-8,17,1
113,Restricted Area,Center(C),1,15,8,1
114,Restricted Area,Center(C),1,-16,8,1
115,Restricted Area,Center(C),2,-20,5,0
116,Restricted Area,Center(C),3,32,11,0
117,Restricted Area,Center(C),0,0,0,0
118,Above the Break 3,Left Side Center(LC),25,-172,184,0
119,Right Corner 3,Right Side(R),23,230,53,0
120,In The Paint (Non-RA),Center(C),4,32,26,0
121,Mid-Range,Right Side Center(RC),16,110,121,0
122,Right Corner 3,Right Side(R),23,239,-6,0
123,Restricted Area,Center(C),1,-11,13,1
124,Above the Break 3,Left Side Center(LC),27,-102,257,0
125,Restricted Area,Center(C),1,-5,10,1
126,Above the Break 3,Left Side Center(LC),30,-127,272,0
127,Above the Break 3,Right Side Center(RC),43,192,386,0
128,In The Paint (Non-RA),Center(C),4,-36,25,1
129,Right Corner 3,Right Side(R),23,229,47,0
130,Above the Break 3,Center(C),25,1,258,1
131,Right Corner 3,Right Side(R),23,234,46,1
132,Above the Break 3,Right Side Center(RC),25,123,223,0
133,Restricted Area,Center(C),3,24,20,1
134,Above the Break 3,Right Side Center(RC),24,222,100,0
135,Restricted Area,Center(C),2,16,12,0
136,Above the Break 3,Left Side Center(LC),26,-139,222,1
137,Restricted Area,Center(C),3,-14,29,1
138,Above the Break 3,Right Side Center(RC),25,177,183,0
139,Above the Break 3,Right Side Center(RC),26,192,178,0
140,Above the Break 3,Right Side Center(RC),25,210,153,0
141,In The Paint (Non-RA),Center(C),4,33,28,0
142,Restricted Area,Center(C),1,18,-1,1
143,In The Paint (Non-RA),Center(C),4,35,22,1
144,Restricted Area,Center(C),2,27,6,0
145,Above the Break 3,Center(C),24,-36,243,1
146,Right Corner 3,Right Side(R),23,231,63,0
147,Restricted Area,Center(C),3,-31,25,0
148,Above the Break 3,Left Side Center(LC),24,-226,89,1
149,In The Paint (Non-RA),Center(C),4,-34,28,0
150,Above the Break 3,Right Side Center(RC),26,136,222,0
151,Above the Break 3,Center(C),25,-59,251,0
152,Right Corner 3,Right Side(R),23,231,8,0
153,Mid-Range,Center(C),15,-62,139,1
154,Above the Break 3,Center(C),26,-14,269,1
155,Right Corner 3,Right Side(R),23,225,51,0
156,Above the Break 3,Left Side Center(LC),25,-231,108,0
157,Above the Break 3,Right Side Center(RC),24,221,115,0
158,Above the Break 3,Left Side Center(LC),26,-154,210,0
159,Above the Break 3,Left Side Center(LC),27,-95,260,0
160,Above the Break 3,Right Side Center(RC),24,101,226,0
161,Above the Break 3,Center(C),24,17,248,0
162,Restricted Area,Center(C),0,0,0,1
163,Above the Break 3,Right Side Center(RC),25,137,220,0
164,Above the Break 3,Left Side Center(LC),25,-94,233,1
165,In The Paint (Non-RA),Center(C),7,-50,52,0
166,Restricted Area,Center(C),2,-18,10,0
167,Left Corner 3,Left Side(L),23,-225,80,0
168,Above the Break 3,Center(C),26,-5,263,0
169,Left Corner 3,Left Side(L),23,-234,-13,0
170,Above the Break 3,Right Side Center(RC),24,175,176,0
171,Mid-Range,Right Side Center(RC),20,122,163,0
172,Restricted Area,Center(C),3,-33,10,0
173,In The Paint (Non-RA),Center(C),12,-54,109,0
174,In The Paint (Non-RA),Center(C),4,40,15,1
175,Restricted Area,Center(C),1,-16,11,1
176,Above the Break 3,Center(C),25,-68,246,1
177,Above the Break 3,Left Side Center(LC),24,-191,158,0
178,Above the Break 3,Right Side Center(RC),24,146,202,0
