,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG
97,Restricted Area,Center(C),2,1,22,0
98,Restricted Area,Center(C),1,-2,17,1
99,Above the Break 3,Left Side Center(LC),25,-152,206,0
100,Mid-Range,Right Side(R),20,206,13,1
101,Restricted Area,Center(C),3,-18,25,0
102,Above the Break 3,Right Side Center(RC),26,207,172,0
103,Right Corner 3,Right Side(R),23,234,23,0
104,In The Paint (Non-RA),Center(C),5,-18,48,1
105,Mid-Range,Left Side Center(LC),20,-119,173,0
106,Left Corner 3,Left Side(L),24,-241,11,0
107,Restricted Area,Center(C),2,20,8,1
108,Mid-Range,Left Side(L),14,-81,124,0
109,Above the Break 3,Right Side Center(RC),25,172,184,1
110,Restricted Area,Center(C),3,-32,18,1
111,Mid-Range,Left Side(L),21,-218,-26,0
112,Restricted Area,Center(C),1,-11,8,0
113,Restricted Area,Center(C),1,-15,0,1
114,Restricted Area,Center(C),1,-6,13,1
115,Restricted Area,Center(C),2,13,22,0
116,Restricted Area,Center(C),0,3,3,1
117,Restricted Area,Center(C),0,1,4,1
118,Above the Break 3,Left Side Center(LC),26,-210,160,0
119,Restricted Area,Center(C),0,0,4,1
120,In The Paint (Non-RA),Center(C),5,53,21,0
121,Right Corner 3,Right Side(R),23,234,27,1
122,Above the Break 3,Left Side Center(LC),25,-189,178,1
123,Above the Break 3,Right Side Center(RC),24,169,180,1
124,Restricted Area,Center(C),1,9,16,0
125,Left Corner 3,Left Side(L),22,-228,-26,0
126,Mid-Range,Left Side(L),14,-134,45,0
127,Right Corner 3,Right Side(R),22,227,7,1
128,Mid-Range,Right Side(R),8,84,31,0
129,Above the Break 3,Left Side Center(LC),25,-163,200,1
130,Above the Break 3,Left Side Center(LC),25,-221,126,0
131,Restricted Area,Center(C),0,-8,0,0
132,Above the Break 3,Right Side Center(RC),25,171,190,0
133,Restricted Area,Center(C),0,-1,6,0
134,Left Corner 3,Left Side(L),22,-229,-6,0
135,Restricted Area,Center(C),3,-33,12,1
136,Restricted Area,Center(C),2,19,10,0
137,Restricted Area,Center(C),0,3,1,0
138,Left Corner 3,Left Side(L),22,-226,1,0
139,Right Corner 3,Right Side(R),23,232,15,0
140,In The Paint (Non-RA),Center(C),9,-46,80,0
141,In The Paint (Non-RA),Center(C),9,38,90,0
142,Restricted Area,Center(C),2,14,17,0
143,Above the Break 3,Left Side Center(LC),24,-184,161,1
144,Left Corner 3,Left Side(L),22,-223,-21,0
145,Restricted Area,Center(C),1,14,12,1
146,Restricted Area,Center(C),1,-8,15,1
147,Restricted Area,Center(C),2,-13,21,1
148,Right Corner 3,Right Side(R),22,229,1,0
149,Right Corner 3,Right Side(R),23,237,5,0
150,In The Paint (Non-RA),Right Side(R),13,73,115,0
151,Restricted Area,Center(C),1,14,7,0
152,Restricted Area,Center(C),0,2,5,1
153,Above the Break 3,Right Side Center(RC),27,157,220,0
154,Above the Break 3,Right Side Center(RC),25,168,191,1
155,Above the Break 3,Right Side Center(RC),25,167,189,0
156,Left Corner 3,Left Side(L),23,-231,1,0
157,Restricted Area,Center(C),3,8,29,1
158,Above the Break 3,Left Side Center(LC),25,-195,157,0
159,Left Corner 3,Left Side(L),24,-234,65,0
160,Restricted Area,Center(C),3,19,25,0
161,Right Corner 3,Right Side(R),23,231,22,0
0,Above the Break 3,Right Side Center(RC),27,182,211,0
1,Above the Break 3,Center(C),27,-61,265,0
2,Restricted Area,Center(C),2,-18,9,0
3,Above the Break 3,Right Side Center(RC),26,115,237,0
4,Restricted Area,Center(C),1,-18,-7,1
5,Restricted Area,Center(C),2,-8,20,1
6,Above the Break 3,Right Side Center(RC),26,127,230,0
7,Restricted Area,Center(C),1,4,10,1
8,Restricted Area,Center(C),1,-7,10,1
9,In The Paint (Non-RA),Center(C),5,32,50,0
10,Above the Break 3,Center(C),25,-52,252,1
11,Above the Break 3,Left Side Center(LC),24,-166,185,1
12,Restricted Area,Center(C),0,-3,9,1
13,Above the Break 3,Right Side Center(RC),25,163,199,0
14,In The Paint (Non-RA),Center(C),12,0,120,0
15,Restricted Area,Center(C),1,11,11,1
16,Restricted Area,Center(C),1,1,15,0
17,Above the Break 3,Right Side Center(RC),26,122,232,1
18,Above the Break 3,Center(C),25,51,252,1
0,Restricted Area,Center(C),2,-19,15,0
1,In The Paint (Non-RA),Center(C),11,-33,115,1
2,In The Paint (Non-RA),Center(C),4,-21,37,0
3,Restricted Area,Center(C),1,-14,10,1
4,Restricted Area,Center(C),2,-14,20,1
5,Mid-Range,Right Side(R),14,139,30,1
6,Restricted Area,Center(C),3,-27,20,0
7,In The Paint (Non-RA),Center(C),7,44,63,0
8,In The Paint (Non-RA),Center(C),4,25,37,0
9,Restricted Area,Center(C),0,0,6,1
10,Restricted Area,Center(C),3,-3,39,0
11,Restricted Area,Center(C),0,0,-6,1
12,Restricted Area,Center(C),2,5,21,1
13,Restricted Area,Center(C),3,-24,28,0
14,Restricted Area,Center(C),1,0,13,1
15,Restricted Area,Center(C),3,-24,21,0
16,Restricted Area,Center(C),2,-9,26,0
17,Restricted Area,Center(C),0,0,-6,1
18,Restricted Area,Center(C),0,0,-6,0
19,Restricted Area,Center(C),0,5,8,1
20,Restricted Area,Center(C),0,-6,5,0
21,Restricted Area,Center(C),0,0,-6,1
22,Restricted Area,Center(C),0,3,8,1
23,Restricted Area,Center(C),0,3,-3,1
24,Restricted Area,Center(C),0,0,0,1
25,Restricted Area,Center(C),3,17,27,0
26,Restricted Area,Center(C),0,0,-6,1
27,Restricted Area,Center(C),0,5,7,1
28,Restricted Area,Center(C),1,-3,17,1
29,Mid-Range,Left Side(L),13,-87,102,0
30,Restricted Area,Center(C),0,2,7,1
31,Restricted Area,Center(C),0,0,-6,1
32,Restricted Area,Center(C),1,-11,15,0
33,Restricted Area,Center(C),0,-3,1,1
34,In The Paint (Non-RA),Center(C),6,48,43,1
35,Restricted Area,Center(C),0,0,-6,1
36,Restricted Area,Center(C),1,-11,5,1
37,Restricted Area,Center(C),0,8,0,1
38,In The Paint (Non-RA),Center(C),5,49,24,0
39,Restricted Area,Center(C),1,17,10,0
40,Restricted Area,Center(C),2,-5,27,0
41,Restricted Area,Center(C),1,-1,10,0
42,Left Corner 3,Left Side(L),23,-230,5,0
43,Restricted Area,Center(C),1,13,4,1
44,Restricted Area,Center(C),2,-13,17,0
45,Restricted Area,Center(C),1,-10,17,1
46,Restricted Area,Center(C),2,-5,20,1
47,Restricted Area,Center(C),1,-5,13,1
48,Restricted Area,Center(C),0,0,-6,1
49,Right Corner 3,Right Side(R),22,225,25,0
50,Restricted Area,Center(C),0,0,-6,0
51,Restricted Area,Center(C),1,16,5,1
52,Restricted Area,Center(C),2,-14,15,0
53,Mid-Range,Left Side(L),10,-91,52,1
54,Restricted Area,Center(C),0,0,-6,1
55,Restricted Area,Center(C),1,-11,8,1
56,Restricted Area,Center(C),1,-12,-1,1
57,Restricted Area,Center(C),0,-8,2,1
58,Restricted Area,Center(C),3,-30,0,0
59,In The Paint (Non-RA),Center(C),4,-35,22,0
60,Restricted Area,Center(C),0,6,0,0
61,Restricted Area,Center(C),2,-18,12,1
62,Restricted Area,Center(C),2,-19,8,0
63,Restricted Area,Center(C),1,15,-1,0
64,Restricted Area,Center(C),1,15,5,1
65,Restricted Area,Center(C),0,0,-6,0
66,In The Paint (Non-RA),Right Side(R),8,79,34,0
67,Restricted Area,Center(C),2,-8,21,1
68,In The Paint (Non-RA),Center(C),7,73,32,0
69,Mid-Range,Right Side(R),13,120,58,1
70,In The Paint (Non-RA),Center(C),10,24,103,1
71,In The Paint (Non-RA),Center(C),8,3,84,0
72,Restricted Area,Center(C),1,2,12,1
73,Restricted Area,Center(C),2,-9,21,1
74,Mid-Range,Right Side(R),13,134,10,1
75,Restricted Area,Center(C),0,1,8,1
76,Restricted Area,Center(C),1,-9,6,0
77,Mid-Range,Left Side Center(LC),16,-97,137,1
78,Restricted Area,Center(C),2,-25,2,1
79,Restricted Area,Center(C),1,-3,12,0
80,Mid-Range,Left Side(L),16,-158,48,0
81,Mid-Range,Right Side(R),8,85,10,1
82,In The Paint (Non-RA),Center(C),4,-38,15,1
83,Restricted Area,Center(C),1,3,13,1
84,Restricted Area,Center(C),1,0,16,0
85,Restricted Area,Center(C),3,11,31,0
86,Restricted Area,Center(C),2,3,20,0
87,Restricted Area,Center(C),0,5,-1,0
88,Restricted Area,Center(C),0,0,-6,1
89,Restricted Area,Center(C),0,0,-6,0
90,Restricted Area,Center(C),0,0,-6,0
91,Above the Break 3,Left Side Center(LC),24,-207,133,1
92,Mid-Range,Left Side(L),18,-181,15,0
93,Restricted Area,Center(C),0,-6,-4,1
94,Right Corner 3,Right Side(R),22,225,4,0
95,Restricted Area,Center(C),0,-4,5,1
96,Restricted Area,Center(C),1,8,6,1
97,Restricted Area,Center(C),1,11,5,1
98,In The Paint (Non-RA),Center(C),8,30,84,0
99,Backcourt,Back Court(BC),53,152,511,0
100,Restricted Area,Center(C),1,2,11,1
101,Restricted Area,Center(C),0,9,4,1
102,Restricted Area,Center(C),3,35,2,0
103,In The Paint (Non-RA),Center(C),6,6,63,0
104,Restricted Area,Center(C),0,0,-6,0
105,Restricted Area,Center(C),0,0,-6,1
106,Mid-Range,Left Side(L),10,-105,31,0
107,Restricted Area,Center(C),1,12,4,0
108,Mid-Range,Right Side(R),14,107,93,0
109,Above the Break 3,Center(C),25,6,251,0
110,Restricted Area,Center(C),2,20,15,0
111,Above the Break 3,Right Side Center(RC),25,181,183,0
112,Restricted Area,Center(C),2,28,3,0
113,Mid-Range,Right Side(R),13,103,88,1
114,Restricted Area,Center(C),2,-22,16,1
115,Mid-Range,Left Side(L),13,-130,23,0
116,Restricted Area,Center(C),3,-22,22,0
117,Above the Break 3,Center(C),24,0,247,1
118,Mid-Range,Right Side(R),13,134,26,1
119,Above the Break 3,Right Side Center(RC),24,226,92,0
120,Restricted Area,Center(C),1,-6,11,0
121,Restricted Area,Center(C),1,-13,9,1
122,Restricted Area,Center(C),2,5,20,1
123,Mid-Range,Right Side Center(RC),19,111,156,0
124,Restricted Area,Center(C),0,0,-6,1
125,Restricted Area,Center(C),0,0,8,1
126,Restricted Area,Center(C),1,16,7,1
127,Restricted Area,Center(C),2,-22,10,0
128,In The Paint (Non-RA),Center(C),9,33,87,0
129,Restricted Area,Center(C),2,11,17,1
130,Restricted Area,Center(C),2,1,26,0
131,Restricted Area,Center(C),1,-9,16,0
132,Restricted Area,Center(C),0,-8,5,0
133,Restricted Area,Center(C),0,0,-6,1
134,Restricted Area,Center(C),3,24,29,0
135,Restricted Area,Center(C),1,-11,13,1
136,Restricted Area,Center(C),1,-4,15,0
137,Restricted Area,Center(C),0,-4,4,1
138,Restricted Area,Center(C),1,6,15,1
139,Restricted Area,Center(C),3,25,31,0
140,Mid-Range,Left Side(L),13,-135,-5,0
141,Restricted Area,Center(C),1,-2,11,1
142,In The Paint (Non-RA),Center(C),5,1,55,1
143,Restricted Area,Center(C),0,0,-6,0
144,Restricted Area,Center(C),2,23,13,0
145,Restricted Area,Center(C),2,7,21,0
146,Restricted Area,Center(C),0,4,0,0
147,In The Paint (Non-RA),Center(C),4,32,38,0
148,Left Corner 3,Left Side(L),23,-230,63,0
149,Restricted Area,Center(C),2,-27,-5,1
150,In The Paint (Non-RA),Center(C),7,39,66,0
151,In The Paint (Non-RA),Center(C),4,3,43,0
152,Restricted Area,Center(C),2,-11,22,1
153,Restricted Area,Center(C),2,-15,15,0
154,Restricted Area,Center(C),1,-11,15,0
155,Restricted Area,Center(C),1,-3,10,1
156,Restricted Area,Center(C),2,-20,17,1
157,In The Paint (Non-RA),Center(C),10,-23,106,0
158,Restricted Area,Center(C),1,13,-1,0
159,Restricted Area,Center(C),0,4,4,1
160,Restricted Area,Center(C),0,5,-4,1
161,Restricted Area,Center(C),1,5,13,1
162,Restricted Area,Center(C),1,9,6,0
163,Restricted Area,Center(C),1,15,5,0
164,Restricted Area,Center(C),1,17,3,1
165,Restricted Area,Center(C),1,12,10,0
166,Restricted Area,Center(C),0,0,-6,0
167,Restricted Area,Center(C),0,2,8,1
168,Restricted Area,Center(C),1,-10,9,1
169,In The Paint (Non-RA),Center(C),4,39,17,0
170,Restricted Area,Center(C),0,-3,8,1
171,In The Paint (Non-RA),Center(C),4,6,40,0
172,Right Corner 3,Right Side(R),23,231,15,0
173,Restricted Area,Center(C),2,-21,14,0
174,Restricted Area,Center(C),0,0,-6,1
175,Restricted Area,Center(C),1,-16,10,0
176,Restricted Area,Center(C),2,-7,25,0
177,Restricted Area,Center(C),2,5,26,0
178,Restricted Area,Center(C),1,-8,15,1
179,In The Paint (Non-RA),Center(C),5,14,52,0
180,Restricted Area,Center(C),2,-20,6,1
181,Restricted Area,Center(C),3,16,27,1
182,Restricted Area,Center(C),1,13,7,0
183,Restricted Area,Center(C),1,-19,4,0
184,Mid-Range,Right Side(R),10,108,1,0
185,Restricted Area,Center(C),2,5,21,0
186,Restricted Area,Center(C),0,0,-6,1
187,Restricted Area,Center(C),2,-25,2,0
188,Restricted Area,Center(C),0,0,-6,1
189,Restricted Area,Center(C),3,-28,16,0
190,Restricted Area,Center(C),0,-8,2,1
191,Restricted Area,Center(C),0,-2,1,1
192,Restricted Area,Center(C),1,-15,13,0
193,Restricted Area,Center(C),1,-8,17,0
194,Restricted Area,Center(C),3,-21,24,0
195,Restricted Area,Center(C),1,-5,14,1
196,Restricted Area,Center(C),3,-12,29,1
197,Restricted Area,Center(C),2,-3,27,0
198,Above the Break 3,Center(C),25,57,247,0
199,Restricted Area,Center(C),2,-16,15,1
200,Restricted Area,Center(C),2,-24,1,0
201,Mid-Range,Left Side(L),21,-218,9,0
202,Restricted Area,Center(C),0,-3,5,1
203,Restricted Area,Center(C),2,-23,-1,0
204,Restricted Area,Center(C),1,-9,10,0
205,Restricted Area,Center(C),1,-5,19,0
206,Restricted Area,Center(C),0,0,-6,1
207,Restricted Area,Center(C),1,-19,5,0
208,Mid-Range,Right Side Center(RC),19,81,173,0
209,Restricted Area,Center(C),1,6,14,1
210,Restricted Area,Center(C),2,11,21,1
211,Restricted Area,Center(C),0,2,5,1
212,Restricted Area,Center(C),2,12,16,1
213,Restricted Area,Center(C),0,1,4,1
214,Restricted Area,Center(C),1,7,14,0
215,Restricted Area,Center(C),1,0,13,1
216,Restricted Area,Center(C),3,18,25,0
217,Restricted Area,Center(C),0,2,7,1
218,Restricted Area,Center(C),0,-6,2,0
219,Restricted Area,Center(C),2,-7,27,0
220,Restricted Area,Center(C),0,0,-6,0
221,Right Corner 3,Right Side(R),23,238,11,0
222,Restricted Area,Center(C),2,22,8,0
223,Restricted Area,Center(C),3,-32,13,0
224,Restricted Area,Center(C),1,13,15,1
225,Restricted Area,Center(C),0,0,-6,0
226,Restricted Area,Center(C),0,-8,4,0
227,Restricted Area,Center(C),1,-17,10,1
228,Restricted Area,Center(C),1,13,13,0
229,Restricted Area,Center(C),2,-23,11,0
230,Restricted Area,Center(C),1,-2,16,1
231,Restricted Area,Center(C),1,5,11,1
232,Restricted Area,Center(C),2,2,20,1
233,Mid-Range,Right Side(R),18,180,51,0
234,Restricted Area,Center(C),2,-11,22,0
235,Restricted Area,Center(C),0,0,-6,0
236,Restricted Area,Center(C),3,31,5,0
237,Restricted Area,Center(C),2,-18,10,1
238,In The Paint (Non-RA),Center(C),5,-51,22,1
239,Restricted Area,Center(C),1,-9,-6,1
240,In The Paint (Non-RA),Center(C),4,-27,31,0
241,Restricted Area,Center(C),3,-20,26,0
242,Restricted Area,Center(C),0,-6,-1,1
243,Restricted Area,Center(C),1,-17,-6,1
244,Right Corner 3,Right Side(R),22,227,28,0
245,Restricted Area,Center(C),0,-3,-1,1
246,Right Corner 3,Right Side(R),23,239,13,0
247,Restricted Area,Center(C),0,2,-2,1
248,Restricted Area,Center(C),1,-6,9,1
249,Restricted Area,Center(C),1,16,-4,0
250,Restricted Area,Center(C),0,3,8,1
251,Restricted Area,Center(C),2,13,17,1
252,Restricted Area,Center(C),1,7,14,0
253,Restricted Area,Center(C),0,8,-1,1
254,Restricted Area,Center(C),1,-4,19,0
255,In The Paint (Non-RA),Center(C),4,39,24,0
256,Right Corner 3,Right Side(R),23,233,29,0
257,Restricted Area,Center(C),0,-1,0,1
258,Restricted Area,Center(C),0,9,4,1
259,Restricted Area,Center(C),0,0,-6,1
260,Restricted Area,Center(C),2,-22,10,0
261,Restricted Area,Center(C),0,-3,0,1
262,Restricted Area,Center(C),2,-27,11,0
263,Restricted Area,Center(C),1,-11,0,1
264,Restricted Area,Center(C),3,33,15,1
265,Mid-Range,Right Side(R),14,144,6,1
266,Restricted Area,Center(C),1,-19,5,0
267,In The Paint (Non-RA),Center(C),8,24,78,1
268,Restricted Area,Center(C),2,-25,5,0
269,Restricted Area,Center(C),0,0,-6,1
270,In The Paint (Non-RA),Center(C),4,22,42,1
271,In The Paint (Non-RA),Center(C),4,-38,17,0
272,Restricted Area,Center(C),2,26,8,0
273,Restricted Area,Center(C),1,15,5,0
274,Mid-Range,Left Side(L),13,-105,83,0
275,In The Paint (Non-RA),Center(C),4,8,42,0
276,Restricted Area,Center(C),0,0,-6,1
277,Restricted Area,Center(C),3,2,30,1
278,Restricted Area,Center(C),1,-10,8,0
279,In The Paint (Non-RA),Center(C),4,44,14,0
280,Restricted Area,Center(C),0,0,-6,0
281,Restricted Area,Center(C),1,9,6,1
282,Restricted Area,Center(C),1,9,5,1
283,Restricted Area,Center(C),1,-6,15,0
284,Restricted Area,Center(C),2,-12,17,1
285,Restricted Area,Center(C),2,-11,18,0
286,In The Paint (Non-RA),Center(C),6,-7,69,0
287,In The Paint (Non-RA),Center(C),5,28,42,1
288,In The Paint (Non-RA),Right Side(R),12,61,105,0
289,Restricted Area,Center(C),1,13,15,1
290,Restricted Area,Center(C),1,-8,17,0
291,Restricted Area,Center(C),3,-27,16,0
292,Restricted Area,Center(C),1,-1,15,0
293,Restricted Area,Center(C),2,-22,-1,0
294,Restricted Area,Center(C),0,0,-6,1
295,Restricted Area,Center(C),1,9,13,0
296,In The Paint (Non-RA),Center(C),8,42,74,1
297,Restricted Area,Center(C),0,0,6,1
298,Restricted Area,Center(C),1,-17,-4,0
299,In The Paint (Non-RA),Center(C),6,-54,35,0
300,Mid-Range,Left Side(L),11,-95,66,0
301,Restricted Area,Center(C),3,33,13,1
302,In The Paint (Non-RA),Center(C),4,-36,34,0
303,Restricted Area,Center(C),3,-24,21,1
304,Restricted Area,Center(C),2,25,8,1
305,In The Paint (Non-RA),Center(C),4,3,44,1
306,Restricted Area,Center(C),2,-29,7,1
307,Restricted Area,Center(C),2,-26,-1,0
308,Right Corner 3,Right Side(R),22,226,10,0
309,Restricted Area,Center(C),1,-17,7,1
310,Above the Break 3,Left Side Center(LC),26,-148,220,0
311,Restricted Area,Center(C),1,6,16,1
312,In The Paint (Non-RA),Center(C),9,-3,92,1
313,Left Corner 3,Left Side(L),22,-228,15,0
314,Mid-Range,Right Side(R),10,106,25,0
315,Left Corner 3,Left Side(L),23,-231,17,0
316,In The Paint (Non-RA),Center(C),6,-64,18,1
317,Right Corner 3,Right Side(R),23,231,4,0
318,Restricted Area,Center(C),1,16,11,1
319,Above the Break 3,Right Side Center(RC),25,211,141,1
320,In The Paint (Non-RA),Center(C),4,13,47,1
321,Restricted Area,Center(C),1,-11,0,0
322,Restricted Area,Center(C),0,-3,8,1
323,Restricted Area,Center(C),0,0,8,1
324,Mid-Range,Center(C),18,6,183,0
325,Restricted Area,Center(C),1,-2,11,0
326,In The Paint (Non-RA),Left Side(L),8,-58,66,0
327,Restricted Area,Center(C),1,-9,9,0
328,Restricted Area,Center(C),0,5,6,0
0,Right Corner 3,Right Side(R),23,238,10,0
1,Restricted Area,Center(C),0,0,-6,1
2,In The Paint (Non-RA),Center(C),5,-12,53,1
3,Restricted Area,Center(C),1,-1,10,1
4,Mid-Range,Left Side Center(LC),18,-106,153,0
5,In The Paint (Non-RA),Center(C),6,13,64,1
6,In The Paint (Non-RA),Center(C),6,-63,25,0
7,Mid-Range,Right Side(R),10,98,32,0
8,In The Paint (Non-RA),Center(C),15,77,136,0
9,Mid-Range,Left Side Center(LC),19,-82,179,0
10,In The Paint (Non-RA),Right Side(R),11,61,93,1
11,In The Paint (Non-RA),Center(C),7,11,73,1
12,In The Paint (Non-RA),Center(C),10,-51,96,1
13,Mid-Range,Center(C),16,18,162,1
14,Above the Break 3,Center(C),25,-38,251,1
15,Above the Break 3,Center(C),25,-8,254,1
16,Restricted Area,Center(C),1,2,15,0
17,Restricted Area,Center(C),0,0,-6,1
18,In The Paint (Non-RA),Center(C),6,54,34,0
19,Restricted Area,Center(C),1,5,16,1
20,Restricted Area,Center(C),1,7,13,1
21,Left Corner 3,Left Side(L),22,-228,-16,0
22,Restricted Area,Center(C),0,-5,3,1
23,Restricted Area,Center(C),0,-9,0,0
24,Mid-Range,Right Side(R),19,172,90,1
25,Restricted Area,Center(C),1,-6,10,1
26,Restricted Area,Center(C),1,6,9,1
27,Above the Break 3,Center(C),25,53,246,0
28,Above the Break 3,Left Side Center(LC),26,-106,247,0
29,Above the Break 3,Left Side Center(LC),26,-192,179,0
30,Mid-Range,Right Side Center(RC),18,114,146,1
31,Restricted Area,Center(C),2,17,20,0
32,Mid-Range,Left Side(L),10,-103,20,0
33,Above the Break 3,Right Side Center(RC),27,106,250,1
34,Above the Break 3,Right Side Center(RC),27,226,153,0
35,Mid-Range,Right Side Center(RC),18,125,132,1
36,Restricted Area,Center(C),2,22,13,0
37,Mid-Range,Right Side(R),10,103,16,1
38,Mid-Range,Right Side(R),10,100,29,1
39,Above the Break 3,Left Side Center(LC),26,-168,204,1
40,In The Paint (Non-RA),Center(C),7,9,79,0
41,Mid-Range,Right Side(R),15,156,4,0
42,Mid-Range,Right Side Center(RC),18,60,179,1
43,Mid-Range,Left Side(L),15,-111,101,0
44,Mid-Range,Center(C),16,-29,167,1
45,In The Paint (Non-RA),Center(C),8,-30,83,1
46,In The Paint (Non-RA),Center(C),6,1,66,0
47,Mid-Range,Right Side Center(RC),20,95,185,0
48,Mid-Range,Left Side(L),12,-124,32,1
49,Restricted Area,Center(C),3,6,32,1
50,In The Paint (Non-RA),Center(C),10,27,105,1
51,Above the Break 3,Left Side Center(LC),25,-199,163,0
52,Mid-Range,Center(C),14,9,146,0
53,Mid-Range,Left Side(L),12,-111,64,0
54,Mid-Range,Center(C),18,-6,189,0
55,In The Paint (Non-RA),Center(C),4,35,33,0
56,Mid-Range,Left Side(L),16,-141,81,0
57,In The Paint (Non-RA),Right Side(R),13,70,115,1
58,Mid-Range,Right Side Center(RC),22,104,200,0
59,Above the Break 3,Right Side Center(RC),25,223,117,0
60,In The Paint (Non-RA),Center(C),5,-4,58,1
61,Restricted Area,Center(C),1,6,17,1
62,Above the Break 3,Left Side Center(LC),26,-161,211,1
63,Restricted Area,Center(C),1,10,0,1
64,In The Paint (Non-RA),Center(C),4,-46,13,1
65,Restricted Area,Center(C),0,-3,5,1
66,Restricted Area,Center(C),3,1,35,0
67,Restricted Area,Center(C),2,1,27,0
68,In The Paint (Non-RA),Right Side(R),8,44,68,0
69,In The Paint (Non-RA),Center(C),6,32,58,1
70,In The Paint (Non-RA),Center(C),11,38,109,0
71,In The Paint (Non-RA),Center(C),13,-55,127,1
72,Above the Break 3,Left Side Center(LC),26,-97,245,0
73,Restricted Area,Center(C),1,1,10,1
74,In The Paint (Non-RA),Center(C),5,1,56,1
75,Above the Break 3,Center(C),26,-55,261,0
76,In The Paint (Non-RA),Center(C),5,27,53,1
77,Right Corner 3,Right Side(R),23,232,-4,0
78,In The Paint (Non-RA),Center(C),7,2,79,1
79,In The Paint (Non-RA),Center(C),12,39,114,0
80,Restricted Area,Center(C),0,-2,-2,1
81,Mid-Range,Left Side(L),10,-107,-2,0
82,Mid-Range,Right Side(R),14,98,106,1
83,In The Paint (Non-RA),Center(C),7,1,78,0
84,In The Paint (Non-RA),Center(C),8,-14,84,0
85,Mid-Range,Right Side Center(RC),20,111,172,0
86,Mid-Range,Right Side Center(RC),18,122,140,0
87,Above the Break 3,Right Side Center(RC),25,122,225,0
88,In The Paint (Non-RA),Left Side(L),9,-74,65,0
89,In The Paint (Non-RA),Center(C),10,-51,96,1
90,Left Corner 3,Left Side(L),23,-231,22,1
91,In The Paint (Non-RA),Center(C),4,32,28,1
92,Mid-Range,Right Side(R),10,101,12,1
93,Above the Break 3,Center(C),26,43,257,0
94,In The Paint (Non-RA),Center(C),5,-30,41,0
95,In The Paint (Non-RA),Center(C),5,8,50,0
96,Above the Break 3,Left Side Center(LC),27,-96,257,1
97,Above the Break 3,Left Side Center(LC),27,-130,239,0
98,Restricted Area,Center(C),0,0,-6,1
99,Above the Break 3,Center(C),25,73,249,1
100,Restricted Area,Center(C),1,-1,13,0
101,Mid-Range,Center(C),16,-5,162,0
102,Left Corner 3,Left Side(L),22,-227,8,1
103,Mid-Range,Right Side Center(RC),21,106,185,1
104,Above the Break 3,Right Side Center(RC),25,180,176,0
105,Mid-Range,Right Side Center(RC),21,121,178,0
106,Above the Break 3,Right Side Center(RC),25,82,242,0
107,Restricted Area,Center(C),3,-18,25,1
108,Above the Break 3,Left Side Center(LC),25,-193,174,0
109,Mid-Range,Left Side(L),9,-88,39,1
110,In The Paint (Non-RA),Center(C),6,-2,64,0
111,Restricted Area,Center(C),0,3,-4,1
112,In The Paint (Non-RA),Center(C),8,-30,80,0
113,In The Paint (Non-RA),Center(C),6,9,62,0
114,Restricted Area,Center(C),1,11,13,1
115,Mid-Range,Right Side Center(RC),20,103,176,0
116,Restricted Area,Center(C),2,-20,0,0
117,Mid-Range,Center(C),15,29,152,0
118,In The Paint (Non-RA),Right Side(R),8,58,62,1
119,Left Corner 3,Left Side(L),23,-232,-9,0
120,Above the Break 3,Center(C),24,65,241,0
121,Restricted Area,Center(C),1,6,14,1
122,Left Corner 3,Left Side(L),22,-227,13,1
123,Mid-Range,Center(C),18,16,183,0
124,In The Paint (Non-RA),Left Side(L),8,-76,48,0
125,In The Paint (Non-RA),Center(C),7,68,40,0
126,Restricted Area,Center(C),0,0,-6,1
127,In The Paint (Non-RA),Center(C),11,46,109,0
128,In The Paint (Non-RA),Center(C),9,14,93,0
129,Above the Break 3,Center(C),25,36,250,1
130,Above the Break 3,Center(C),26,-2,264,0
131,Restricted Area,Center(C),1,6,10,1
132,Restricted Area,Center(C),2,21,7,0
133,Restricted Area,Center(C),0,0,-6,0
134,Restricted Area,Center(C),0,0,-6,1
135,Restricted Area,Center(C),1,5,17,0
136,Above the Break 3,Right Side Center(RC),26,218,155,1
137,In The Paint (Non-RA),Center(C),6,60,31,0
138,Restricted Area,Center(C),1,-8,15,0
139,Restricted Area,Center(C),0,0,-6,0
140,Restricted Area,Center(C),3,-29,22,0
141,In The Paint (Non-RA),Center(C),6,-29,55,0
142,Above the Break 3,Right Side Center(RC),25,174,193,0
143,Right Corner 3,Right Side(R),23,233,10,0
144,Restricted Area,Center(C),0,0,-6,0
145,In The Paint (Non-RA),Center(C),4,-41,7,0
146,Mid-Range,Left Side Center(LC),19,-93,168,0
147,Mid-Range,Right Side Center(RC),19,81,173,0
148,Above the Break 3,Center(C),26,56,261,0
149,In The Paint (Non-RA),Center(C),5,16,55,0
150,Mid-Range,Center(C),21,51,204,0
151,Mid-Range,Right Side Center(RC),18,78,164,1
152,In The Paint (Non-RA),Center(C),8,-41,77,0
153,Above the Break 3,Right Side Center(RC),24,177,175,0
154,Restricted Area,Center(C),0,0,-6,1
155,In The Paint (Non-RA),Center(C),6,-56,36,1
156,Restricted Area,Center(C),0,3,8,1
157,In The Paint (Non-RA),Center(C),5,46,25,0
